n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
Dmajs9,74,114,4,6,0,3,2,19,18,1,0,91,332,0.22289156626506024,0.3433734939759036,0.012048192771084338,0.018072289156626505,0.0,0.009036144578313253,0.006024096385542169,0.0572289156626506,0.05421686746987952,0.0030120481927710845,0.0,0.2740963855421687,0.6186303650222275,-0.4802473332526797,0.4802473332526797,1.538974516106653,0.43111629598452655,0.43111629598452655,0.2763051703161172,-1.2862493345383164,1.2862493345383164,1.5106119752069314,0.4125148503164249,0.4125148503164249,0.0,,,1.0946536394998014,0.09043800227251553,0.09043800227251553,0.5468267287940699,-0.6036232931140363,0.6036232931140363,7.166362597174535,1.969398217264174,1.969398217264174,10.635294003153163,2.364178093136394,2.364178093136394,0.508909012674073,-0.6754860354359525,0.6754860354359525,0.0,,,0.933479610798351,-0.06883615791178924,0.06883615791178924,2.364178093136394,0.8382087613226809
Gbmajs911s,14,8,0,0,0,0,0,4,1,0,0,18,45,0.3111111111111111,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.4,0.8634816626496437,-0.14678261769542203,0.14678261769542203,0.7967868059998579,-0.2271681315839641,0.2271681315839641,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,11.130911729880449,2.409726078363793,2.409726078363793,4.359157542033148,1.472278814386398,1.472278814386398,0.0,,,0.0,,,1.3622647507035275,0.30914857261369416,0.30914857261369416,2.409726078363793,0.913020842928654
Eminmaj7,376,180,14,9,14,5,8,12,9,5,4,251,887,0.42390078917700114,0.20293122886133033,0.015783540022547914,0.010146561443066516,0.015783540022547914,0.005636978579481398,0.009019165727170236,0.013528748590755355,0.010146561443066516,0.005636978579481398,0.004509582863585118,0.2829763246899662,1.1765267943333846,0.1625667035399541,0.1625667035399541,0.9095227069615063,-0.0948353149128494,0.0948353149128494,0.3619691182720723,-1.0161963794360394,1.0161963794360394,0.8481226196764958,-0.1647300549685017,0.1647300549685017,0.571522611792604,-0.5594512308386275,0.5594512308386275,0.6828729957044986,-0.3814463873545846,0.3814463873545846,0.8186988679126548,-0.20003894538723663,0.20003894538723663,1.6941071967687265,0.5271558744926428,0.5271558744926428,1.9903706928110765,0.6883208991833577,0.6883208991833577,0.9524114555117937,-0.048758136394943224,0.048758136394943224,3.014163813700444,1.1033224496564908,1.1033224496564908,0.9637216810219431,-0.03695273868994633,0.03695273868994633,1.1033224496564908,0.4153145929045978
Csaugmaj9,14,5,0,3,0,0,1,1,2,0,1,16,43,0.32558139534883723,0.11627906976744186,0.0,0.06976744186046512,0.0,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.37209302325581395,0.9036436004473015,-0.10132024361866467,0.10132024361866467,0.5211541609010698,-0.6517093867529423,0.6517093867529423,0.0,,,5.831664834519782,1.7633025229794057,1.7633025229794057,0.0,,,0.0,,,2.111005511158502,0.7471643795489444,0.7471643795489444,2.9121571386315126,1.0688940913206597,1.0688940913206597,9.12381811123217,2.2108883690231007,2.2108883690231007,0.0,,,15.543972690420311,2.743672955152617,2.743672955152617,1.2672230239102582,0.2368279110340681,0.2368279110340681,2.743672955152617,1.1904724824288002
Fmaj7sus4,38,18,2,1,3,1,1,2,0,0,0,19,85,0.4470588235294118,0.21176470588235294,0.023529411764705882,0.011764705882352941,0.03529411764705882,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.0,0.0,0.0,0.2235294117647059,1.240801380782261,0.21575744569570848,0.21575744569570848,0.9491136953821836,-0.05222668208763206,0.05222668208763206,0.539607744382064,-0.6169128026720896,0.6169128026720896,0.9833787760170613,-0.016760906485457985,0.016760906485457985,1.2780014033446379,0.24529745403348654,0.24529745403348654,1.4251961110350357,0.354309426030578,0.354309426030578,1.067920435056654,0.06571323875219039,0.06571323875219039,2.946417810850707,1.0805901310838508,1.0805901310838508,0.0,,,0.0,,,0.0,,,0.761265595981383,-0.2727729728360268,0.2727729728360268,1.0805901310838508,0.32448233996411335
Edim9,10,5,2,0,0,0,0,3,1,0,0,9,30,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.3,0.9251589242674753,-0.07778974620847066,0.07778974620847066,0.7469876306248666,-0.29170665272153545,0.29170665272153545,1.528888609082515,0.4245410721560715,0.4245410721560715,0.0,,,0.0,,,0.0,,,0.0,,,12.522275696115505,2.5275091140201766,2.5275091140201766,6.538736313049721,1.8777439224945625,1.8777439224945625,0.0,,,0.0,,,1.0216985630276456,0.02146650016191323,0.02146650016191323,2.5275091140201766,0.8701261679604549
Ab13b9,6,3,0,0,1,0,0,0,1,0,0,10,21,0.2857142857142857,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.47619047619047616,0.7929933636578359,-0.231940426035729,0.231940426035729,0.6402751119641714,-0.4458573325487937,0.4458573325487937,0.0,,,0.0,,,1.7242876076872098,0.5448139841322703,0.5448139841322703,0.0,,,0.0,,,0.0,,,9.341051875785316,2.2344188664332947,2.2344188664332947,0.0,,,0.0,,,1.6217437508375325,0.48350195975847177,0.48350195975847177,2.2344188664332947,0.7881065137817119
Fminb9,6,1,0,1,0,0,0,0,1,0,0,2,11,0.5454545454545454,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,1.5138964215285957,0.4146867388893234,0.4146867388893234,0.40744779852265456,-0.8978424562918509,0.8978424562918509,0.0,,,7.598835996495474,2.027995077206488,2.027995077206488,0.0,,,0.0,,,0.0,,,0.0,,,17.832917217408333,2.8810460313583475,2.8810460313583475,0.0,,,0.0,,,0.6192112503197852,-0.47930878775057606,0.47930878775057606,2.8810460313583475,1.340175818299317
Ddimb9,1,1,0,0,0,0,0,1,0,0,0,2,5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.5550953545604852,-0.5886153699744613,0.5886153699744613,0.8963851567498401,-0.10938509592758064,0.10938509592758064,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,25.04455139223101,3.2206562945801216,3.2206562945801216,0.0,,,0.0,,,0.0,,,1.3622647507035275,0.30914857261369416,0.30914857261369416,3.2206562945801216,1.0569513332739644
C11s,7,2,1,0,0,0,0,1,1,0,0,7,19,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.3684210526315789,1.0225440741903673,0.022293712348511786,0.022293712348511786,0.47178166144728423,-0.7512389820999755,0.7512389820999755,1.2070173229598802,0.18815229409184112,0.18815229409184112,0.0,,,0.0,,,0.0,,,0.0,,,6.59067141900816,1.8856552278477816,1.8856552278477816,10.324320494289035,2.3345023249902774,2.3345023249902774,0.0,,,0.0,,,1.2547175335427225,0.22691047437672193,0.22691047437672193,2.3345023249902774,0.9014588359591849
Bbmaj11,17,11,2,1,2,0,0,2,0,0,0,15,50,0.34,0.22,0.04,0.02,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.3,0.9436621027528248,-0.05798711891229091,0.05798711891229091,0.986023672424824,-0.014074916123255852,0.014074916123255852,0.9173331654495089,-0.08628455160991917,0.08628455160991917,1.6717439192290042,0.5138673445767125,0.5138673445767125,1.4484015904572565,0.37046059698749273,0.37046059698749273,0.0,,,0.0,,,5.008910278446201,1.6112183821460213,1.6112183821460213,0.0,,,0.0,,,0.0,,,1.0216985630276456,0.02146650016191323,0.02146650016191323,1.6112183821460213,0.38219420150251515
Bb7b9,14,7,1,1,0,0,0,3,4,0,0,16,46,0.30434782608695654,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.06521739130434782,0.08695652173913043,0.0,0.0,0.34782608695652173,0.84471032215726,-0.1687615244141973,0.1687615244141973,0.6820321844835739,-0.382678430927262,0.382678430927262,0.49855063339647226,-0.6960501232308134,0.6960501232308134,1.8171129556837,0.5972489535157633,0.5972489535157633,0.0,,,0.0,,,0.0,,,8.166701540944894,2.1000650991932366,2.1000650991932366,17.05757299056449,2.8365942687875134,2.8365942687875134,0.0,,,0.0,,,1.1845780440900238,0.16938663023853534,0.16938663023853534,2.8365942687875134,0.9929692900439031
Aminmaj9,8,8,0,1,0,2,0,1,1,0,0,8,29,0.27586206896551724,0.27586206896551724,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.27586206896551724,0.765648764911014,-0.2670317458469991,0.2670317458469991,1.2363933196549517,0.21219852819988153,0.21219852819988153,0.0,,,2.8823171021189724,1.0585945200183844,1.0585945200183844,0.0,,,8.354597892274347,2.1228120330943656,2.1228120330943656,0.0,,,4.318026102108795,1.4627983770277482,1.4627983770277482,6.764209979016954,1.9116454741702438,1.9116454741702438,0.0,,,0.0,,,0.9394929315196742,-0.062414983818788836,0.062414983818788836,2.1228120330943656,1.0139279517394872
B11b9,2,2,0,0,0,0,0,0,0,0,0,1,5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1101907091209704,0.10453181058548404,0.10453181058548404,1.7927703134996802,0.5837620846323647,0.5837620846323647,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.6811323753517637,-0.3839986079462512,0.3839986079462512,0.5837620846323647,0.35743083438803325
Edimadd13,29,22,0,2,8,0,1,0,0,0,0,33,95,0.30526315789473685,0.23157894736842105,0.0,0.021052631578947368,0.08421052631578947,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.3473684210526316,0.8472508043291616,-0.16575851915442777,0.16575851915442777,1.0379196551840253,0.03721837826429468,0.03721837826429468,0.0,,,1.7597304412936885,0.5651606389642629,0.5651606389642629,3.049266506225803,1.1149010719349886,1.1149010719349886,0.0,,,0.9555077576822695,-0.04551239635803389,0.04551239635803389,0.0,,,0.0,,,0.0,,,0.0,,,1.183019388768853,0.16806997435378873,0.16806997435378873,1.1149010719349886,0.34943682983829943
Fsaugmaj11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.4819257837492,1.5000528165065197,1.5000528165065197,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.5000528165065197,1.5000528165065197
Adim13b9,2,0,0,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.8503178485349505,0.6153574343514746,0.6153574343514746,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.135220625586273,0.12682701581973954,0.12682701581973954,0.6153574343514746,0.3710922250856071
Fsdim11,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.4056618767588187,1.2254393044878493,1.2254393044878493,1.2254393044878493,1.2254393044878493
Csdimadd11,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,36.21003976143141,3.5893364218556933,3.5893364218556933,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.5893364218556933,3.5893364218556933
Fminmaj11,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.4056618767588187,1.2254393044878493,1.2254393044878493,1.2254393044878493,1.2254393044878493
