n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
"Fmin,F",2,1,0,0,0,0,0,0,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3809523809523805,0.8675005677047228,0.8675005677047228,1.2345679012345678,0.21072103131565253,0.21072103131565253,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.8675005677047228,0.5391107995101877
"F,F",5,1,0,0,0,0,0,0,0,0,0,7,13,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1.3736263736263736,0.3174542307854511,0.3174542307854511,0.2849002849002849,-1.2556160374777745,1.2556160374777745,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.6826923076923075,0.5203950747821413,0.5203950747821413,1.2556160374777745,0.6978217810151223
"Dmin,E7",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"Fmin,Csmin",2,0,0,0,0,0,0,0,0,0,0,1,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.3809523809523805,0.8675005677047228,0.8675005677047228,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0416666666666665,0.040821994520254985,0.040821994520254985,0.8675005677047228,0.45416128111248893
"C,Fmaj7",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"Fmaj7,G",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"C7,Fmaj7",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"C7,C",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"B,G",3,5,0,1,0,0,0,0,0,0,0,3,12,0.25,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8928571428571428,-0.11332868530700324,0.11332868530700324,1.5432098765432098,0.4338645826298623,0.4338645826298623,0.0,,,8.333333333333332,2.120263536200091,2.120263536200091,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.78125,-0.24686007793152578,0.24686007793152578,2.120263536200091,0.7285792205171207
"F,B",2,3,0,0,0,0,0,0,0,0,0,0,5,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.3566749439387324,0.3566749439387324,2.222222222222222,0.7985076962177714,0.7985076962177714,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.7985076962177714,0.5775913200782519
"Bmin,Cmin",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"G,A7",0,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,,1.2345679012345678,0.21072103131565253,0.21072103131565253,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.083333333333333,0.7339691750802003,0.7339691750802003,0.7339691750802003,0.47234510319792644
"A7,D7",1,2,0,0,0,0,0,0,0,0,0,1,4,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8928571428571428,-0.11332868530700324,0.11332868530700324,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.78125,-0.24686007793152578,0.24686007793152578,0.6161861394238168,0.3254583008874486
"D,A7",1,0,0,0,0,0,0,0,0,0,0,3,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8928571428571428,-0.11332868530700324,0.11332868530700324,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.34375,0.8517522107365839,0.8517522107365839,0.8517522107365839,0.4825404480217936
"C,A7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"A7,Amin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"D7,Bmin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Bmin7,Emin7",1,1,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1904761904761902,0.17435338714477755,0.17435338714477755,1.2345679012345678,0.21072103131565253,0.21072103131565253,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0416666666666665,0.040821994520254985,0.040821994520254985,0.21072103131565253,0.1419654709935617
"Amin,D7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"G,Emin7",1,0,0,0,0,0,0,0,0,0,0,4,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7142857142857143,-0.3364722366212129,0.3364722366212129,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.5,0.9162907318741551,0.9162907318741551,0.9162907318741551,0.626381484247684
"Emin7,Bmin",0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Emin7,A",1,1,1,0,0,0,0,0,0,0,0,3,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5952380952380951,-0.5187937934151677,0.5187937934151677,0.6172839506172839,-0.4824261492442928,0.4824261492442928,3.333333333333333,1.203972804325936,1.203972804325936,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,1.203972804325936,0.662869962403454
"Gsmin,Bb",3,1,0,0,0,0,0,0,0,0,0,1,5,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.142857142857143,0.7621400520468967,0.7621400520468967,0.7407407407407407,-0.30010459245033816,0.30010459245033816,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.625,-0.4700036292457356,0.4700036292457356,0.7621400520468967,0.5107494245809902
"Ab,Abmin9",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Abmin9,Eb",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Abmin9,Fs",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Abmin9,Csmin",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Cs,Bmin",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"Asmin,Csmin",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Asmin,A",1,1,0,0,1,0,0,0,0,0,0,1,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8928571428571428,-0.11332868530700324,0.11332868530700324,0.9259259259259258,-0.07696104113612844,0.07696104113612844,0.0,,,0.0,,,8.333333333333334,2.120263536200091,2.120263536200091,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.78125,-0.24686007793152578,0.24686007793152578,2.120263536200091,0.6393533351436872
"C7,A7",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"B,G7",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"G7,B",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"G7,Bb",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"C,Csus4",1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.579818495252942,0.579818495252942,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.6161861394238168,0.5980023173383795
"Csus4,C",1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.579818495252942,0.579818495252942,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.6161861394238168,0.5980023173383795
"Csus4,F",1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.579818495252942,0.579818495252942,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.6161861394238168,0.5980023173383795
"Dmin,Csus4",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Bmin,F",1,2,0,0,0,0,0,0,0,0,0,2,5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,-0.3364722366212129,0.3364722366212129,1.4814814814814814,0.3930425881096072,0.3930425881096072,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.25,0.22314355131420976,0.22314355131420976,0.3930425881096072,0.3175527920150099
"F,Amin7",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"A,Emin7",0,0,1,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,,0.0,,,6.666666666666666,1.8971199848858813,1.8971199848858813,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.083333333333333,0.7339691750802003,0.7339691750802003,1.8971199848858813,1.3155445799830408
"Emin7,Fsmin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Fsmin7,G",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"G,Fsmin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Fsmin7,Emin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Gno3d,Cno3d",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Cno3d,Gno3d",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Gno3d,Bmin",0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7037037037037033,1.3093333199837622,1.3093333199837622,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.3093333199837622,1.3093333199837622
"Bbmin,Fmaj7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"F,Dminadd9",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Dminadd9,Dmin7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Dmin7,Bb",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"A,Dsus4",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"D,Dsus2",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Amin,Adim",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Adim,G",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Emin7,Amin",1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7857142857142856,0.579818495252942,0.579818495252942,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.579818495252942,0.5130527989406808
"Bmin,Bbmin",0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.5625,0.44628710262841953,0.44628710262841953,0.6161861394238168,0.5312366210261181
"Emin,Amin7",0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"E7,D",1,1,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.579818495252942,0.579818495252942,1.8518518518518516,0.6161861394238168,0.6161861394238168,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.6161861394238168,0.5980023173383795
"C,B7",0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"F7,Amin",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"D7,Amin",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Fsmin,Dmaj7",0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"Dmaj7,Fsmin",0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.125,1.1394342831883648,1.1394342831883648,1.1394342831883648,1.1394342831883648
"D,Dno3d",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Dno3d,Eno3d",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
"Fsno3d,G",1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,1.2729656758128873,1.2729656758128873,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.2729656758128873,1.2729656758128873
