n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,counts_completed,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
"A7,Gsmajs9",2,5,0,0,0,0,0,0,0,0,0,0,True,7,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7929933636578359,-0.231940426035729,0.231940426035729,3.2013755598208573,1.1635805798853067,1.1635805798853067,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.1635805798853067,0.6977605029605178
"Gsmajs9,Csno3d",0,5,0,0,0,0,0,0,0,0,0,0,True,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.4819257837492,1.5000528165065197,1.5000528165065197,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.5000528165065197,1.5000528165065197
"D,Dminmaj7",16,4,0,2,0,0,0,0,0,1,0,10,True,33,0.4848484848484848,0.1212121212121212,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.303030303030303,1.3456857080254183,0.29690370323294,0.29690370323294,0.5432637313635394,-0.6101603838400699,0.6101603838400699,0.0,,,5.065890664330316,1.6225299690983237,1.6225299690983237,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,5.119933097205825,1.6331413720140555,1.6331413720140555,0.0,,,1.0320187505329754,0.0315168360154147,0.0315168360154147,1.6331413720140555,0.8388504528401608
"Dminmaj7,Csmaj7",2,2,0,0,0,0,0,0,0,0,0,1,True,5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1101907091209704,0.104531810585484,0.104531810585484,1.7927703134996802,0.5837620846323647,0.5837620846323647,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.6811323753517637,-0.3839986079462512,0.3839986079462512,0.5837620846323647,0.3574308343880332
"Csmaj7,Csminmaj7",17,6,0,2,0,1,0,1,1,0,0,12,True,40,0.425,0.15,0.0,0.05,0.0,0.025,0.0,0.025,0.025,0.0,0.0,0.3,1.1795776284410309,0.1651564324019187,0.1651564324019187,0.67228886756238,-0.3970671683793616,0.3970671683793616,0.0,,,4.17935979807251,1.4301580764508677,1.4301580764508677,0.0,,,3.028541735949452,1.1080812284069583,1.1080812284069583,0.0,,,3.1305689240288763,1.1412147529002858,1.1412147529002858,4.904052234787292,1.5900618500427817,1.5900618500427817,0.0,,,0.0,,,1.0216985630276456,0.0214665001619132,0.0214665001619132,1.5900618500427817,0.8361722869634409
"Csminmaj7,Csmaj7",5,2,0,0,0,0,0,1,0,0,0,5,True,13,0.3846153846153846,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.3846153846153846,1.0674910664624715,0.0653110974322027,0.0653110974322027,0.6895270436537232,-0.3717493603950716,0.3717493603950716,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.632519766242696,2.2651448495526854,2.2651448495526854,0.0,,,0.0,,,0.0,,,1.3098699525995456,0.2699278594604128,0.2699278594604128,2.2651448495526854,0.7430332917100932
"Csmin7,Csminmaj7",28,9,3,0,0,0,1,1,2,0,0,16,True,60,0.4666666666666667,0.15,0.05,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,0.0333333333333333,0.0,0.0,0.2666666666666666,1.2952224939744654,0.2586824904127423,0.2586824904127423,0.67228886756238,-0.3970671683793616,0.3970671683793616,1.1466664568118865,0.1368589997042906,0.1368589997042906,0.0,,,0.0,,,0.0,,,1.5128872829969269,0.4140199330204062,0.4140199330204062,2.087045949352584,0.7357496447921213,0.7357496447921213,6.538736313049721,1.8777439224945625,1.8777439224945625,0.0,,,0.0,,,0.9081765004690184,-0.0963165354944702,0.0963165354944702,1.8777439224945625,0.559491242042565
"Csminmaj7,Emaj7",2,1,0,0,0,0,0,0,0,0,0,1,True,4,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.387738386401213,0.3276753618996937,0.3276753618996937,1.1204814459373,0.113758455386629,0.113758455386629,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.8514154691897047,-0.1608550566320414,0.1608550566320414,0.3276753618996937,0.200762957972788
"Eminmaj7,Csmaj7",1,0,0,0,0,0,0,0,0,0,0,0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775476772802426,1.020822542459639,1.020822542459639,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.020822542459639,1.020822542459639
"Csminmaj7,Amaj7",4,4,0,0,0,0,0,0,0,0,0,2,True,10,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1101907091209704,0.104531810585484,0.104531810585484,1.7927703134996802,0.5837620846323647,0.5837620846323647,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.6811323753517637,-0.3839986079462512,0.3839986079462512,0.5837620846323647,0.3574308343880332
"Amaj7,Dminmaj7",5,2,0,0,0,0,0,0,0,0,0,1,True,8,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.7346729830015162,0.5508189132139035,0.5508189132139035,1.1204814459373,0.113758455386629,0.113758455386629,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.4257077345948523,-0.8540022371919868,0.8540022371919868,0.8540022371919868,0.5061932019308397
"Dminmaj7,Fsmin7",2,1,0,0,0,0,0,0,0,0,0,1,True,4,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.387738386401213,0.3276753618996937,0.3276753618996937,1.1204814459373,0.113758455386629,0.113758455386629,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.8514154691897047,-0.1608550566320414,0.1608550566320414,0.3276753618996937,0.200762957972788
"Fsmin7,Fsmaj7",68,23,3,3,0,0,2,13,12,0,0,57,True,181,0.3756906077348066,0.1270718232044199,0.0165745856353591,0.0165745856353591,0.0,0.0,0.011049723756906,0.0718232044198895,0.0662983425414364,0.0,0.0,0.3149171270718232,1.042720555527983,0.0418332163699198,0.0418332163699198,0.5695264808079095,-0.5629499988301563,0.5629499988301563,0.3801104276724484,-0.9672934693394344,0.9672934693394344,1.3854231374826,0.3260056074071423,0.3260056074071423,0.0,,,0.0,,,1.0030191931471335,0.0030146445366265,0.0030146445366265,8.99389967124318,2.196546533209933,2.196546533209933,13.005221396120993,2.5653509226788924,2.5653509226788924,0.0,,,0.0,,,1.0725012540069208,0.0699935410565735,0.0699935410565735,2.5653509226788924,0.841623491678585
"Dmaj7,Fsminmaj7",6,2,0,0,0,0,0,0,0,0,0,4,True,12,0.5,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.387738386401213,0.3276753618996937,0.3276753618996937,0.7469876306248666,-0.2917066527215354,0.2917066527215354,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.135220625586273,0.1268270158197395,0.1268270158197395,0.3276753618996937,0.2487363434803229
"Fsminmaj7,Eminmaj7",4,1,0,0,0,0,0,0,0,0,0,0,True,5,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220381418241941,0.7976789911454294,0.7976789911454294,0.8963851567498401,-0.1093850959275806,0.1093850959275806,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.7976789911454294,0.453532043536505
"Amaj7,Bminmaj7",3,0,0,0,0,0,0,0,0,0,0,0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775476772802426,1.020822542459639,1.020822542459639,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.020822542459639,1.020822542459639
"Dsus4,Dno3d",181,129,13,12,13,1,3,3,0,0,0,105,True,460,0.3934782608695652,0.2804347826086956,0.0282608695652173,0.0260869565217391,0.0282608695652173,0.0021739130434782,0.0065217391304347,0.0065217391304347,0.0,0.0,0.0,0.2282608695652173,1.092089773646172,0.0880930842423241,0.0880930842423241,1.2568878828340149,0.2286387313850511,0.2286387313850511,0.648115823415414,-0.4336858587633223,0.4336858587633223,2.18053554682044,0.779570510309718,0.779570510309718,1.0233272106491484,0.0230592898340893,0.0230592898340893,0.2633514552999523,-1.334265806962246,1.334265806962246,0.591999371607493,-0.524249705572524,0.524249705572524,0.8166701540944894,-0.2025199938008089,0.2025199938008089,0.0,,,0.0,,,0.0,,,0.7773793414340782,-0.2518268348377681,0.2518268348377681,1.334265806962246,0.4295455350786502
"Dno3d,E",733,1007,35,47,179,69,6,5,4,1,0,324,True,2410,0.3041493775933609,0.4178423236514523,0.0145228215767634,0.0195020746887966,0.0742738589211618,0.0286307053941908,0.0024896265560165,0.0020746887966804,0.0016597510373443,0.000414937759336,0.0,0.1344398340248962,0.844159532972688,-0.1694137821384101,0.1694137821384101,1.8727382839151223,0.6274016827403813,0.6274016827403813,0.3330566472067719,-1.0994426917370057,1.0994426917370057,1.6301237386672862,0.4886559252302164,0.4886559252302164,2.689459384770217,0.9893402012117478,0.9893402012117478,3.468371448639205,1.2436851606334531,1.2436851606334531,0.2259914613605367,-1.487258062014139,1.487258062014139,0.2597982509567532,-1.3478499070363783,1.3478499070363783,0.3255802313551729,-1.1221463612080922,1.1221463612080922,0.0701069677210756,-2.6577330930041647,2.6577330930041647,0.0,,,0.4578566174563723,-0.7811992062045221,0.7811992062045221,2.6577330930041647,1.0921932793780462
"Cmaj7,Csdim7",72,55,3,3,4,0,3,7,4,0,0,54,True,205,0.3512195121951219,0.2682926829268293,0.0146341463414634,0.0146341463414634,0.0195121951219512,0.0,0.0146341463414634,0.0341463414634146,0.0195121951219512,0.0,0.0,0.2634146341463415,0.9748015982525592,-0.0255213176627138,0.0255213176627138,1.202467893201005,0.1843760226005824,0.1843760226005824,0.3356096946766496,-1.0918064172120168,1.0918064172120168,1.223227257972442,0.20149265953456,0.20149265953456,0.7065373611986616,-0.3473791961628242,0.3473791961628242,0.0,,,1.3283888338509602,0.2839668047722086,0.2839668047722086,4.275899018185783,1.452994376931127,1.452994376931127,3.827552963736424,1.3422256861382005,1.3422256861382005,0.0,,,0.0,,,0.8971011772925669,-0.1085866280862845,0.1085866280862845,1.452994376931127,0.5598165676778354
"Fmaj7,Fminadd13",59,27,3,1,0,0,1,9,11,1,0,72,True,184,0.3206521739130434,0.1467391304347826,0.0163043478260869,0.0054347826086956,0.0,0.0,0.0054347826086956,0.0489130434782608,0.0597826086956521,0.0054347826086956,0.0,0.391304347826087,0.889962660844256,-0.1165757712436272,0.1165757712436272,0.6576738921805892,-0.4190460750981367,0.4190460750981367,0.3739129750473542,-0.9837321956825944,0.9837321956825944,0.454278238920925,-0.7890454076041272,0.7890454076041272,0.0,,,0.0,,,0.4933328096729109,-0.7065712623664787,0.7065712623664787,6.125026155708671,1.812383026741456,1.812383026741456,11.727081431013088,2.461900819346103,2.461900819346103,0.9182488706945228,-0.0852868241284497,0.0852868241284497,0.0,,,1.332650299601277,0.287169665894919,0.287169665894919,2.461900819346103,0.8513012275673213
"Fminadd13,Emin7",60,25,1,0,0,0,0,8,8,1,0,71,True,174,0.3448275862068966,0.1436781609195402,0.0057471264367816,0.0,0.0,0.0,0.0,0.0459770114942528,0.0459770114942528,0.0057471264367816,0.0,0.4080459770114942,0.9570609561387676,-0.0438881945327891,0.0438881945327891,0.643954853986954,-0.4401266578398087,0.4401266578398087,0.1318007421622857,-2.026464025956248,2.026464025956248,0.0,,,0.0,,,0.0,,,0.0,,,5.757368136145059,1.750480449479529,1.750480449479529,9.018946638689272,2.199327546622025,2.199327546622025,0.9710217942976564,-0.0294063657339931,0.0294063657339931,0.0,,,1.3896666278728511,0.3290638823146356,0.3290638823146356,2.199327546622025,0.9741081603541468
"G,Fsus4",229,176,16,8,13,5,3,2,4,0,2,145,True,603,0.3797678275290215,0.2918739635157545,0.0265339966832504,0.0132669983416252,0.0215588723051409,0.0082918739635157,0.0049751243781094,0.0033167495854063,0.0066334991708126,0.0,0.0033167495854063,0.2404643449419568,1.054036784364437,0.0526273492866931,0.0526273492866931,1.3081574426863338,0.2686196148174861,0.2686196148174861,0.6085128792368218,-0.4967372012291226,0.4967372012291226,1.108951190201661,0.1034146949575089,0.1034146949575089,0.7806476233807766,-0.2476314174099553,0.2476314174099553,1.0044914547096024,0.0044813982278095,0.0044813982278095,0.451608144178187,-0.7949404128165688,0.7949404128165688,0.4153325272343451,-0.878675809153018,0.878675809153018,1.3012410573233275,0.263318468549423,0.263318468549423,0.0,,,2.216884993990293,0.7961030546789396,0.7961030546789396,0.8189402522886048,-0.1997441498187618,0.1997441498187618,0.878675809153018,0.3732994155404807
"Fmin,B7",59,40,2,5,2,0,1,6,5,3,0,68,True,191,0.3089005235602094,0.2094240837696335,0.0104712041884816,0.0261780104712041,0.0104712041884816,0.0,0.0052356020942408,0.031413612565445,0.0261780104712041,0.0157068062827225,0.0,0.3560209424083769,0.8573462282478698,-0.1539134416812713,0.1539134416812713,0.9386232007851728,-0.0633411574261739,0.0633411574261739,0.2401395721072013,-1.4265349742284028,1.4265349742284028,2.18814649113744,0.7830548343923289,0.7830548343923289,0.3791627200149886,-0.969789825630991,0.969789825630991,0.0,,,0.4752525496325424,-0.7439089328041228,0.7439089328041228,3.933699171554609,1.3695802481956472,1.3695802481956472,5.135133230143761,1.6361057885441883,1.6361057885441883,2.653787312164276,0.9759877941020156,0.9759877941020156,0.0,,,1.2124869508879563,0.1926735816173259,0.1926735816173259,1.6361057885441883,0.8314890578622469
"Gsdim,Edim",6,5,1,0,0,0,0,0,0,0,0,4,True,16,0.375,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0408037898009097,0.0399932894479128,0.0399932894479128,1.400601807421625,0.3369020067008388,0.3369020067008388,1.4333330710148575,0.3600025510185003,0.3600025510185003,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.8514154691897047,-0.1608550566320414,0.1608550566320414,0.3600025510185003,0.2244382259498233
"Edim,Amin",46,31,1,1,1,2,2,6,4,1,0,67,True,162,0.2839506172839506,0.191358024691358,0.0061728395061728,0.0061728395061728,0.0061728395061728,0.0123456790123456,0.0123456790123456,0.037037037037037,0.0246913580246913,0.0061728395061728,0.0,0.4135802469135802,0.788098342894516,-0.23813239628365,0.23813239628365,0.8576524647915136,-0.1535563142407182,0.1535563142407182,0.1415637601002328,-1.9550050619741024,1.9550050619741024,0.5159703454410506,-0.6617059852275258,0.6617059852275258,0.2235187639594531,-1.4982599133766907,1.4982599133766907,1.4955761659009634,0.4025115278484557,0.4025115278484557,1.12065724666439,0.1139153405700681,0.1139153405700681,4.637879887450186,1.5342573410098927,1.5342573410098927,4.84350838003683,1.5776393300442242,1.5776393300442242,1.0429493346160013,0.0420525982481517,0.0420525982481517,0.0,,,1.4085144798940794,0.3425355886464312,0.3425355886464312,1.9550050619741024,0.7745064906790827
"E7,Gsdim",29,23,2,1,1,0,1,2,3,0,0,44,True,106,0.2735849056603773,0.2169811320754717,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0,0.0094339622641509,0.0188679245283018,0.0283018867924528,0.0,0.0,0.4150943396226415,0.7593285510497203,-0.275320721665954,0.275320721665954,0.9724933304361472,-0.0278920616763977,0.0278920616763977,0.43270432332524,-0.8377006402938403,0.8377006402938403,0.7885584524665114,-0.2375487441072087,0.2375487441072087,0.3416041486927491,-1.0741026722563738,1.0741026722563738,0.0,,,0.8563512922624114,-0.1550745988695601,0.1550745988695601,2.362693527568963,0.8598022934621001,0.8598022934621001,5.551757246929009,1.7141144987127603,1.7141144987127603,0.0,,,0.0,,,1.4136709677112078,0.3461898442940432,0.3461898442940432,1.7141144987127603,0.6141940083709154
"Gsdim,Fdim",17,11,2,1,1,0,1,4,4,0,0,24,True,65,0.2615384615384615,0.1692307692307692,0.0307692307692307,0.0153846153846153,0.0153846153846153,0.0,0.0153846153846153,0.0615384615384615,0.0615384615384615,0.0,0.0,0.3692307692307692,0.7258939251944806,-0.320351383379782,0.320351383379782,0.7584797480190955,-0.2764391805907468,0.2764391805907468,0.7056408964996224,-0.3486488160774101,0.3486488160774101,1.2859568609453875,0.2515030801092213,0.2515030801092213,0.5570775347912524,-0.5850508480399438,0.5850508480399438,0.0,,,1.3965113381510093,0.3339772253468698,0.3339772253468698,7.706015812994157,2.042001298238476,2.042001298238476,12.071513193322565,2.490848395380972,2.490848395380972,0.0,,,0.0,,,1.2574751544955638,0.2291058649401577,0.2291058649401577,2.490848395380972,0.7642140102337309
"A,Dminadd13",131,89,7,4,4,4,9,6,10,0,0,120,True,384,0.3411458333333333,0.2317708333333333,0.0182291666666666,0.0104166666666666,0.0104166666666666,0.0104166666666666,0.0234375,0.015625,0.0260416666666666,0.0,0.0,0.3125,0.9468423365549942,-0.0546226869269363,0.0546226869269363,1.0387796738377053,0.0380466336509327,0.0380466336509327,0.4180554790460002,-0.8721411302741319,0.8721411302741319,0.8706999579317729,-0.1384578414629778,0.1384578414629778,0.3771879141815771,-0.9750117696121428,0.9750117696121428,1.2618923899789378,0.2326124910530581,0.2326124910530581,2.127497741714428,0.7549465199909995,0.7549465199909995,1.9566055775180475,0.6712111236545503,0.6712111236545503,5.108387744570096,1.630883844563037,1.630883844563037,0.0,,,0.0,,,1.064269336487131,0.0622884946821684,0.0622884946821684,1.630883844563037,0.5430222535870934
"Dminadd13,Dminadd13",27,25,1,1,0,0,0,1,4,0,0,30,True,89,0.3033707865168539,0.2808988764044944,0.0112359550561797,0.0112359550561797,0.0,0.0,0.0,0.0112359550561797,0.0449438202247191,0.0,0.0,0.3370786516853932,0.8419985715243314,-0.1719769612681717,0.1719769612681717,1.2589679167834833,0.2302922716425806,0.2302922716425806,0.2576778554633452,-1.3560450964738582,1.3560450964738582,0.939181977094946,-0.0627460197272814,0.0627460197272814,0.0,,,0.0,,,0.0,,,1.4069972692264612,0.3414578372820822,0.3414578372820822,8.81627368051648,2.176599295544469,2.176599295544469,0.0,,,0.0,,,1.1479759135142085,0.1380003164178646,0.1380003164178646,2.176599295544469,0.6395882569080439
"Dminadd13,Eno3d",2,2,0,0,0,0,0,0,0,0,0,4,True,8,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6938691932006065,-0.3654718186602516,0.3654718186602516,1.1204814459373,0.113758455386629,0.113758455386629,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.7028309383794094,0.5322921239279039,0.5322921239279039,0.5322921239279039,0.3371741326582615
"Eno3d,Fmaj7",6,10,0,0,0,1,1,0,0,0,0,7,True,25,0.24,0.4,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.28,0.6661144254725822,-0.4062938131805068,0.4062938131805068,1.7927703134996802,0.5837620846323647,0.5837620846323647,0.0,,,0.0,,,0.0,,,4.845666777519122,1.5780848576526938,1.5780848576526938,3.630929479192624,1.2894886703743065,1.2894886703743065,0.0,,,0.0,,,0.0,,,0.0,,,0.9535853254924692,-0.0475263713250381,0.0475263713250381,1.5780848576526938,0.781031159432982
"Fmaj7,Ano3d",14,14,0,3,1,2,0,0,0,0,0,10,True,44,0.3181818181818182,0.3181818181818182,0.0,0.0681818181818181,0.0227272727272727,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.883106245891681,-0.1243097618433634,0.1243097618433634,1.426067294829291,0.3549205122035171,0.3549205122035171,0.0,,,5.6991269973716046,1.7403130047547068,1.7403130047547068,0.8229554491234411,-0.1948532120625677,0.1948532120625677,5.506439519908093,1.7059182291625787,1.7059182291625787,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.7740140628997315,-0.2561652364363663,0.2561652364363663,1.7403130047547068,0.7294133260771835
"Cmaj7,B11",7,7,0,0,0,0,1,0,0,0,0,2,True,17,0.4117647058823529,0.4117647058823529,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.1176470588235294,1.142843377036293,0.1335193474587362,0.1335193474587362,1.845498852132024,0.6127496215056168,0.6127496215056168,0.0,,,0.0,,,0.0,,,0.0,,,5.339602175283271,1.6751511511862909,1.6751511511862909,0.0,,,0.0,,,0.0,,,0.0,,,0.4006661031480963,-0.9146268590084216,0.9146268590084216,1.6751511511862909,0.8340117447897664
"Dadd11,E7",3,4,0,0,0,0,0,0,0,0,0,5,True,12,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6938691932006065,-0.3654718186602516,0.3654718186602516,1.4939752612497332,0.4014405278384099,0.4014405278384099,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.4190257819828411,0.3499705671339493,0.3499705671339493,0.4014405278384099,0.3722943045442036
"E7,B11",4,2,0,0,0,0,0,0,0,0,0,5,True,11,0.3636363636363636,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.009264281019064,0.0092216307811591,0.0092216307811591,0.8148955970453091,-0.2046952757319055,0.2046952757319055,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.548028125799463,0.436981944123579,0.436981944123579,0.436981944123579,0.2169662835455479
"B11,Emin",17,17,3,0,1,0,2,1,0,0,0,13,True,54,0.3148148148148148,0.3148148148148148,0.0555555555555555,0.0,0.0185185185185185,0.0,0.037037037037037,0.0185185185185185,0.0,0.0,0.0,0.2407407407407407,0.8737612062526156,-0.1349481600484192,0.1349481600484192,1.4109766356247482,0.3442821139984613,0.3442821139984613,1.2740738409020955,0.2422195153621169,0.2422195153621169,0.0,,,0.6705562918783594,-0.399647624708581,0.399647624708581,0.0,,,3.3619717399931703,1.212527629238178,1.212527629238178,2.318939943725093,0.8411101604499476,0.8411101604499476,0.0,,,0.0,,,0.0,,,0.8198815629234193,-0.1985953846148884,0.1985953846148884,1.212527629238178,0.4819043697743704
"Emin,B11",9,2,1,0,0,0,0,1,0,0,0,10,True,23,0.391304347826087,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.4347826086956521,1.0860561284879058,0.0825529038667087,0.0825529038667087,0.3897326768477565,-0.9422942188626848,0.9422942188626848,0.9971012667929444,-0.002902942670868,0.002902942670868,0.0,,,0.0,,,0.0,,,0.0,,,5.444467693963262,1.6945999910850724,1.6945999910850724,0.0,,,0.0,,,0.0,,,1.4807225551125298,0.3925301815527451,0.3925301815527451,1.6945999910850724,0.6229760476076158
"B,Gadd9",60,48,8,5,4,2,1,2,0,0,0,50,True,180,0.3333333333333333,0.2666666666666666,0.0444444444444444,0.0277777777777777,0.0222222222222222,0.0111111111111111,0.0055555555555555,0.0111111111111111,0.0,0.0,0.0,0.2777777777777778,0.9251589242674751,-0.0777897462084706,0.0777897462084706,1.1951802089997867,0.1782969765242002,0.1782969765242002,1.0192590727216766,0.0190759640479071,0.0190759640479071,2.321866554484728,0.8423714115487484,0.8423714115487484,0.8046675502540314,-0.2173260679146263,0.2173260679146263,1.3460185493108672,0.2971510121906295,0.2971510121906295,0.5042957609989756,-0.6845923556477035,0.6845923556477035,1.391363966235056,0.3302845366839571,0.3302845366839571,0.0,,,0.0,,,0.0,,,0.9460171879885608,-0.055494540974215,0.055494540974215,0.8423714115487484,0.3002647346378287
"E7sus4,Aadd9",15,14,2,2,2,0,1,0,1,0,0,31,True,68,0.2205882352941176,0.2058823529411764,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0,0.0147058823529411,0.0,0.0147058823529411,0.0,0.0,0.4558823529411764,0.6122375234122998,-0.4906349616142577,0.4906349616142577,0.9227494260660116,-0.0803975590543284,0.0803975590543284,0.6745096804775801,-0.3937692513578798,0.3937692513578798,2.458446940042653,0.899529825388697,0.899529825388697,1.065001169453865,0.062975897239532,0.062975897239532,0.0,,,1.3349005438208177,0.2888567900664002,0.2888567900664002,0.0,,,2.8847366086984065,1.0594335989806112,1.0594335989806112,0.0,,,0.0,,,1.5525811496988733,0.4399188037968888,0.4399188037968888,1.0594335989806112,0.4644395859373244
"Aadd9,E7sus4",5,9,1,2,1,0,0,0,1,0,0,6,True,25,0.2,0.36,0.04,0.08,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.24,0.5550953545604852,-0.5886153699744613,0.5886153699744613,1.613493282149712,0.4784015689745383,0.4784015689745383,0.9173331654495088,-0.0862845516099191,0.0862845516099191,6.686975676916017,1.9001617056966031,1.9001617056966031,1.4484015904572565,0.3704605969874927,0.3704605969874927,0.0,,,0.0,,,0.0,,,7.846483575659667,2.060065479288517,2.060065479288517,0.0,,,0.0,,,0.8173588504221164,-0.2016770511522966,0.2016770511522966,2.060065479288517,0.812238046240547
"Aadd9,Fsmin11",13,7,2,1,1,0,0,0,0,0,0,19,True,43,0.3023255813953488,0.1627906976744186,0.0465116279069767,0.0232558139534883,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.8390976289867799,-0.1754282157723866,0.1754282157723866,0.7296158252614977,-0.3152371501317294,0.3152371501317294,1.0666664714529177,0.0645383381246645,0.0645383381246645,1.9438882781732605,0.664690234311296,0.664690234311296,0.8420939479402654,-0.1718636938378689,0.1718636938378689,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.5048273408934316,0.4086781679607273,0.4086781679607273,0.664690234311296,0.3000726333564454
